T, Cp, H, S
12600, 29.979476699850522, 301370.83986799564, 236.94080945604534
12700, 30.027005632384554, 304371.18617579725, 237.17799196999755
12800, 30.071888950322588, 307376.15280552587, 237.4136766053267
12900, 30.11416230797923, 310385.4769655373, 237.64786622446982
13000, 30.15386284302494, 313398.8995048611, 237.88056390468248
13100, 30.191029048998423, 316416.1650551375, 238.11177294233076
13200, 30.225700652331557, 319437.0221600015, 238.34149685606812
13300, 30.2579184939367, 322461.22339243407, 238.56973938897977
13400, 30.28772441537578, 325488.52546046104, 238.79650450977837
13500, 30.315161149630256, 328518.6893017283, 239.02179641312472
13600, 30.340272216461972, 331551.4801673787, 239.245619519148
13700, 30.363101822346888, 334586.6676956698, 239.46797847223394
13800, 30.38369476495873, 337624.0259758494, 239.68887813914583
13900, 30.402096342154476, 340663.33360268595, 239.90832360653926
14000, 30.4183522654114, 343704.37372211495, 240.12632017792987
14100, 30.43250857766011, 346746.934068456, 240.34287337016852
14200, 30.44461157543921, 349790.80699363066, 240.55798890947733
14300, 30.45470773530589, 352835.7894888214, 240.77167272708823
14400, 30.462843644407393, 355881.6831989523, 240.98393095454338
14500, 30.46906593514, 358928.29443044355, 241.19476991868302
14600, 30.47342122379926, 361975.4341526554, 241.40419613637783
14700, 30.47595605312561, 365022.91799336986, 241.61221630902995
14800, 30.476716838645604, 368070.56622868817, 241.81883731688717
14900, 30.475749818719404, 371118.2037678293, 242.02406621319972
15000, 30.473101008178745, 374165.66013303876, 242.22791021824688
15100, 30.468816155458935, 377212.7694350658, 242.43037671327048
15200, 30.46294070312244, 380259.3703445261, 242.6314732343341
15300, 30.455519751664305, 383305.3060594706, 242.83120746613452
15400, 30.44659802650045, 386350.4242695181, 243.0295872357929
15500, 30.436219848029815, 389394.5771168085, 243.22662050663968
15600, 30.424429104670136, 392437.62115413597, 243.4223153720193
15700, 30.411269228765573, 395479.41730052035, 243.61668004912693
15800, 30.396783175263188, 398519.83079451893, 243.80972287289924
15900, 30.381013403059782, 401558.7311455202, 244.0014522899704
16000, 30.36400185892243, 404595.99208331766, 244.19187685270887
16100, 30.345789963885988, 407631.49150620267, 244.38100521334874
16200, 30.326418602035073, 410665.1114278086, 244.56884611822312
16300, 30.30592811157611, 413696.7379229394, 244.7554084021166
16400, 30.284358278115118, 416726.26107264555, 244.9407009827406
16500, 30.261748330049176, 419753.5749086977, 245.1247328553411
16600, 30.238136935992166, 422778.57735774363, 245.3075130874512
16700, 30.2135622041468, 425801.17018525756, 245.48905081378751
16800, 30.18806168354947, 428821.2589395652, 245.6693552313042
16900, 30.16167236710548, 431838.75289605313, 245.84843559440432
17000, 30.134430696344133, 434853.5650017812, 246.0263012103165
17100, 30.10637256781748, 437865.6118206596, 246.2029614346394
17200, 30.07753334107537, 440874.81347932376, 246.3784256670588
17300, 30.047947848148464, 443881.0936139092, 246.5527033472379
17400, 30.017650404472466, 446884.379317824, 246.7258039508872
17500, 29.986674821191716, 449884.60109069524, 246.8977369860113
17600, 29.95505441878202, 452881.6927886176, 247.0685119893378
17700, 29.922822041929983, 455875.59157581464, 247.23813852292838
17800, 29.890010075615603, 458866.23787784803, 247.40662617097118
17900, 29.856650462341968, 461853.5753365103, 247.57398453675782
18000, 29.822774720457904, 464837.55076648016, 247.74022323984244
18100, 29.788413963522, 467818.1141138612, 247.9053519133859
18200, 29.753598920660167, 470795.21841672057, 248.06938020167954
18300, 29.718359957867364, 473768.8197677077, 248.23231775785376
18400, 29.682727100204342, 476738.8772788261, 248.3941742417657
18500, 29.646730054848632, 479705.3530484849, 248.55495931806823
18600, 29.610398234955017, 482668.2121309402, 248.71468265445642
18700, 29.57376078427668, 485627.42250805686, 248.87335392009086
18800, 29.53684660251524, 488582.95506366435, 249.03098278419768
18900, 29.499684371352625, 491534.78356045875, 249.18757891484108
19000, 29.462302581125897, 494482.88461948663, 249.34315197786594
19100, 29.42472955811072, 497427.23770240945, 249.49771163601372
19200, 29.386993492371964, 500367.82509646966, 249.6512675482005
19300, 29.349122466145882, 503304.63190228434, 249.8038293689639
19400, 29.311144482719374, 506237.64602451114, 249.95540674807052
19500, 29.273087495769264, 509166.85816540115, 250.10600933028246
19600, 29.234979439128402, 512092.26182133914, 250.25564675528284
19700, 29.19684825694333, 515013.853282331, 250.40432865775367
19800, 29.158721934193768, 517931.6316346233, 250.55206466760788
19900, 29.120628527534198, 520845.5987662597, 250.69886441036672
20000, 29.08259619643187, 523755.75937583967, 250.84473750768694
20100, 29.044653234565118, 526662.1209843352, 250.98969357802767
20200, 29.006828101454467, 529564.6939501509, 251.1337422374573
20300, 28.969149454287265, 532463.4914872305, 251.2768931006008
20400, 28.9316461799153, 535358.5296864774, 251.4191557817165
20500, 28.894347426984734, 538249.8275402732, 251.56053989590322
20600, 28.85728263817605, 541137.4069703179, 251.701055060439
20700, 28.82048158251727, 544021.2928586161, 251.840710896239
20800, 28.783974387744376, 546901.5130817461, 251.97951702943726
20900, 28.74779157267759, 549778.0985483505, 252.11748309308334
21000, 28.71196407958233, 552651.0832398414, 252.25461872895542
21100, 28.676523306488864, 555520.5042543916, 252.3909335894825
21200, 28.641501139436624, 558386.4018540978, 252.52643733977337
21300, 28.60692998461761, 561248.8195154067, 252.66113965975066
21400, 28.57284280038693, 564107.8039827239, 252.79505024638493
21500, 28.539273129112917, 566963.4053252321, 252.92817881602474
21600, 28.506255128836028, 569815.6769968611, 253.0605351068206
21700, 28.473823604709597, 572664.6758994472, 253.1921288812383
21800, 28.442014040191594, 575510.4624490056, 253.3229699286597
21900, 28.410862627957925, 578353.1006450731, 253.45306806806354
22000, 28.3804063005128, 581192.6581432337, 253.58243315078914
22100, 28.35068276045935, 584029.2063305348, 253.71107506337097
22200, 28.321730510410983, 586862.8204040676, 253.83900373044935
22300, 28.293588882506654, 589693.5794524031, 253.96622911774645
22400, 28.266298067506433, 592521.5665400146, 254.09276123510801
22500, 28.23989914343687, 595346.8687945852, 254.2186101396057
22600, 28.21443410375704, 598169.5774971325, 254.34378593869704
22700, 28.189945885018027, 600989.7881749527, 254.46829879343755
22800, 28.166478393985937, 603807.6006972862, 254.59215892174475
22900, 28.144076534200224, 606623.1193736593, 254.71537660170608
23000, 28.122786231939692, 609436.453054881, 254.837962174931
23100, 28.102654461566257, 612247.7152365815, 254.95992604994063
23200, 28.08372927021927, 615057.0241652799, 255.08127870559224
23300, 28.066059801829265, 617864.5029468144, 255.20203069453513
23400, 28.049696320427817, 620670.2796572672, 255.32219264669484
23500, 28.034690232718443, 623474.4874560597, 255.44177527277856
23600, 28.021094109884892, 626277.2647013312, 255.56078936780239
23700, 28.008961708605636, 629078.7550674181, 255.67924581463453
23800, 27.99834799124877, 631879.1076644816, 255.79715558754842
23900, 27.989309145214467, 634678.4771599963, 255.91452975578784
24000, 27.981902601399856, 637477.0239021984, 256.03137948713254
24100, 27.97618705175669, 640274.9140453291, 256.14771605146876
24200, 27.97222246591218, 643072.3196765726, 256.2635508243533
24300, 27.970070106825005, 645869.4189446154, 256.3788952905711
24400, 27.969792545447465, 648666.3961897278, 256.49376104768504
24500, 27.97145367436391, 651463.4420752317, 256.6081598095669
24600, 27.97511872037853, 654260.7537203402, 256.72210340991285
24700, 27.980854256020024, 657058.5348341209, 256.8356038057343
24800, 27.98872820993719, 659856.9958506379, 256.94867308082496
24900, 27.99880987615325, 662656.3540649933, 257.0613234491955
25000, 28.01116992215184, 665456.8337703267, 257.1735672584748
25100, 28.025880395762368, 668258.6663954725, 257.28541699327366
25200, 28.04301473081725, 671062.0906433173, 257.39688527850655
25300, 28.062647751549267, 673867.3526296101, 257.50798488266685
25400, 28.084855675700208, 676674.7060221869, 257.61872872105295
25500, 28.109716116309254, 679484.4121804123, 257.72912985893987
25600, 28.137308082151574, 682296.7402947423, 257.83920151469437
25700, 28.167711976795758, 685111.9675262562, 257.94895706282693
25800, 28.201009596250145, 687930.3791460498, 258.05841003697947
25900, 28.237284125165637, 690752.268674279, 258.1675741328424
26000, 28.27662013156548, 693577.9380188049, 258.2764632109982
26100, 28.31910356006788, 696407.69761315, 258.38509129968753
26200, 28.36482172357418, 699241.866553807, 258.49347259749374
26300, 28.41386329338678, 702080.7727365781, 258.60162147594156
26400, 28.466318287726068, 704924.7529918218, 258.70955248200477
26500, 28.52227805861606, 707774.1532185404, 258.81728034052236
26600, 28.581835277104307, 710629.328517013, 258.92481995651406
26700, 28.645083916784596, 713490.6433199048, 259.0321864173958
26800, 28.712119235590112, 716358.4715216006, 259.1393949950881
26900, 28.783037755824683, 719233.1966056862, 259.2464611480138
27000, 28.85793724239903, 722115.2117702998, 259.35340052298193
27100, 28.936916679238376, 725004.9200511851, 259.4602289569527
27200, 29.02007624383339, 727902.734442436, 259.56696247867967
27300, 29.10751727989386, 730809.0780144089, 259.67361731022527
27400, 29.19934226808014, 733724.3840289258, 259.7802098683439
27500, 29.295654794776002, 736649.0960514491, 259.8867567657314
27600, 29.396559518870742, 739583.6680599751, 259.993274812134
27700, 29.502162136519313, 742528.564550555, 260.09978101531266
27800, 29.612569343849124, 745484.2606392027, 260.2062925818612
27900, 29.72788879757773, 748451.2421598576, 260.31282691787055
28000, 29.848229073517984, 751430.0057584809, 260.41940162943666
28100, 29.973699622931253, 754421.058982748, 260.5260345230088
28200, 30.104410726704305, 757424.9203673452, 260.632743605571
28300, 30.240473447316223, 760442.1195145071, 260.73954708465544
28400, 30.381999578570518, 763473.1971697409, 260.8464633681816
28500, 30.529101593058616, 766518.705292301, 260.9535110641184
28600, 30.68189258733228, 769579.2071203863, 261.0607089799626
28700, 30.84048622475335, 772655.277230642, 261.1680761220334
28800, 31.004996676001504, 775747.5015919633, 261.27563169457346
28900, 31.175538557207137, 778856.4776130822, 261.3833950986579
29000, 31.352226865694227, 781982.814183967, 261.49138593090265
29100, 31.53517691330547, 785127.1317105907, 261.59962398196967
29200, 31.724504257292285, 788290.062142979, 261.70812923486636
29300, 31.9203246287492, 791472.2489961912, 261.8169218630325
29400, 32.122753858574775, 794674.3473639771, 261.92602222821097
29500, 32.33190780094938, 797897.0239250488, 262.0354508781007
29600, 32.547902254303715, 801140.9569413558, 262.14522854378566
29700, 32.77085287978432, 804406.836248557, 262.25537613693444
29800, 33.000875117190176, 807695.3632380523, 262.365914746773
29900, 33.238084098386494, 811007.2508305596, 262.4768656368161
30000, 33.482594558185006, 814343.2234408921, 262.5882502413667
30100, 33.73452074269085, 817704.0169336754, 262.7000901617675
30200, 33.993976315119674, 821090.3785697777, 262.8124071624086
30300, 34.261074259089625, 824503.0669432802, 262.92522316648717
30400, 34.53592677939205, 827942.8519084575, 263.03856025151026
30500, 34.81864520026062, 831410.5144969332, 263.1524406445454
30600, 35.10933986114704, 834906.846824392, 263.2668867172088
30700, 35.40812001002352, 838432.6519867701, 263.38192098039434
30800, 35.715093694241126, 841988.7439456969, 263.49756607873394
30900, 36.030367648962965, 845575.9474028798, 263.6138447847924
31000, 36.35404718321039, 849195.0976631842, 263.73077999299113
31100, 36.68623606355338, 852847.040486238, 263.84839471325796
31200, 37.02703639549149, 856532.6319262675, 263.966712064403
31300, 37.37654850256544, 860252.738159957, 264.08575526721654
31400, 37.73487080325917, 864008.235302151, 264.20554763728813
31500, 38.10209968573465, 867800.0092090626, 264.3261125775458
31600, 38.478329380477845, 871628.9552689123, 264.4474735705105
31700, 38.863651830911586, 875495.9781797058, 264.569654170271
31800, 39.25815656205262, 879401.9917139544, 264.6926779941709
31900, 39.6619305472938, 883347.9184702386, 264.81656871421444
32000, 40.0750580733951, 887334.6896112511, 264.94135004818315
32100, 40.49762060377529, 891363.2445883403, 265.0670457504705
32200, 40.9296966402068, 895434.5308523122, 265.1936796026294
32300, 41.371361583008024, 899549.5035501946, 265.3212754036358
32400, 41.82268758986369, 903709.1252081561, 265.44985695986855
32500, 42.28374343336767, 907914.3653999906, 265.57944807480516
32600, 42.75459435744086, 912166.2004015822, 265.71007253843925
32700, 43.235301932736654, 916465.6128307573, 265.84175411641627
32800, 43.72592391117769, 920813.5912726523, 265.97451653889226
32900, 44.2265140797792, 925211.1298905626, 266.1083834891201
33000, 44.73712211391445, 929659.2280221804, 266.2433785917632
33100, 45.25779343016742, 934158.8897609864, 266.3795254009406
33200, 45.788569038958315, 938711.123523022, 266.51684738800975
33300, 46.32948539712302, 943316.9415989753, 266.6553679290885
33400, 46.880574260605925, 947977.3596913499, 266.79511029232344
33500, 47.44186253748804, 952693.3964370999, 266.93609762490627
33600, 48.01337214152727, 957466.0729154707, 267.0783529398494
33700, 48.5951198464279, 962296.4121412984, 267.2218991025214
33800, 49.18711714104796, 967185.4385437623, 267.36675881695277
33900, 49.78937008577171, 972134.177430704, 267.51295461191717
34000, 50.40187917025154, 977143.654438601, 267.66050882679735
34100, 51.02463917279655, 982214.8949685174, 267.80944359724145
34200, 51.65763902160089, 987348.9236080227, 267.95978084062364
34300, 52.30086165808424, 992546.7635392335, 268.1115422413107
34400, 52.954283902597204, 997809.4359335284, 268.26474923575125
34500, 53.617876322732485, 1003137.9593326943, 268.4194229973947
34600, 54.29160310453192, 1008533.3490173345, 268.57558442145154
34700, 54.97542192682641, 1013996.616362323, 268.73325410950554
34800, 55.669283839001466, 1019528.7681798792, 268.89245235399125
34900, 56.3731331424691, 1025130.8060507948, 269.05319912254896
35000, 57.0869072761085, 1030803.7256437938, 269.2155140422692
35100, 57.810536705976205, 1036548.5160237524, 269.3794163838416
35200, 58.543944819556316, 1042366.1589490921, 269.5449250456229
35300, 59.28704782486142, 1048257.6281588122, 269.71205853763416
35400, 60.039754654651645, 1054223.8886497235, 269.8808349655109
35500, 60.80196687608085, 1060265.895944404, 270.0512720144141
35600, 61.573578606045, 1066384.5953502648, 270.2233869329212
35700, 62.35447643254362, 1072580.9212106047, 270.39719651691485
35800, 63.144539342332585, 1078855.79614808, 270.57271709348635
35900, 63.94363865514816, 1085210.1303011193, 270.7499645048681
36000, 64.75163796481347, 1091644.8205542997, 270.92895409242016
36100, 65.56839308749731, 1098160.7497631765, 271.10970068068167
36200, 66.39375201738304, 1104758.7859741044, 271.29221856151287
