T, Cp, H, S
19300, 31.716941193093625, 458127.50441684347, 252.85689907337732
19400, 31.93721485740463, 461310.1930689692, 253.02137898289973
19500, 32.159752612090216, 464515.02286010154, 253.18615159555543
19600, 32.38448535661784, 467742.2167597502, 253.35122532223568
19700, 32.61134215934571, 470991.9907353346, 253.5166080890806
19800, 32.84025031623926, 474264.5535719939, 253.68230733817293
19900, 33.07113541132712, 477560.1066983556, 253.84833002851528
20000, 33.30392137882796, 480878.84401843563, 254.01468263728918
20100, 33.53853056687673, 484220.9517498294, 254.18137116139775
20200, 33.77488380277647, 487586.60826835525, 254.348401119289
20300, 34.01290045969941, 490975.9839592926, 254.51577755306096
20400, 34.25249852475921, 494389.2410753627, 254.68350503084554
20500, 34.493594668373625, 497826.53360158094, 254.85158764947045
20600, 34.73610431483449, 501288.00712710404, 255.020029037397
20700, 34.979941714001335, 504773.79872419545, 255.18883235793095
20800, 35.225020014031294, 508284.0368344088, 255.35800031270446
20900, 35.47125133505774, 511818.84116209456, 255.5275351454249
21000, 35.71854684372754, 515378.32257531764, 255.69743864588906
21100, 35.96681682850623, 518962.5830142685, 255.86771215425702
21200, 36.2159707756581, 522571.71540723776, 256.0383565655832
21300, 36.46591744580834, 526205.8035942207, 256.2093723345993
21400, 36.71656495099206, 529864.9222582018, 256.3807594807459
21500, 36.96782083209537, 533549.1368641646, 256.55251759344566
21600, 37.219592136592176, 537258.5036058624, 256.72464583761547
21700, 37.471785496480635, 540993.0693603711, 256.89714295940973
21800, 37.724307206322266, 544752.8716504452, 257.0700072921916
21900, 37.97706330128706, 548537.9386146746, 257.24323676272314
22000, 38.22995963510767, 552348.2889854461, 257.41682889757135
22100, 38.482901957846394, 556183.932074689, 257.59078082972115
22200, 38.73579599337871, 560044.8677673852, 257.76508930539
22300, 38.988547516497974, 563931.0865228092, 257.93975069103664
22400, 39.24106242954653, 567842.5693834563, 258.11476098055675
22500, 39.493246838479756, 571779.2879916047, 258.2901158026595
22600, 39.74500712827032, 575741.2046134543, 258.465810428415
22700, 39.996250037561495, 579728.2721707671, 258.6418397789673
22800, 40.246882732479925, 583740.4342799314, 258.81819843340423
22900, 40.49681287951996, 587777.6252983644, 258.9948806367757
23000, 40.74594871741298, 591839.7703781493, 259.17188030825275
23100, 40.99419912789825, 595926.785526808, 259.3491910494195
